1,STATE,STATE ABBREVIATION,DISTRICT,FEC ID#,INCUMBENT INDICATOR (I),CANDIDATE NAME (First),Candidate Name (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL ,GENERAL %,GE RUNOFF,GE RUNOFF %,"COMBINED GE PARTY TOTALS (CT, NY)","COMBINED % (CT, NY)",FOOTNOTES
3485,Virginia,VA,01,n/a,,,Scattered,Scattered,,W,,,,,756,0.209829804713954%,,,,,
3486,Virginia,VA,01,n/a,,,,,District Votes:,,,,,,360292,,,,,,
3487,Virginia,VA,02,H8VA02046,,"Glenn C., III",Nye,"Nye, Glenn C., III",,D,Unopposed,,,,141857,52.4016386478569%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3488,Virginia,VA,02,H4VA02037,(I),Thelma D.,Drake,"Drake, Thelma D.",,R,Unopposed,,,,128486,47.4624230267702%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3489,Virginia,VA,02,n/a,,,Scattered,Scattered,,W,,,,,368,0.135938325372815%,,,,,
3490,Virginia,VA,02,n/a,,,,,District Votes:,,,,,,270711,,,,,,
3491,Virginia,VA,03,H6VA01117,(I),"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",,D,Unopposed,,,,239911,97.0168386658471%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3492,Virginia,VA,03,n/a,,,Scattered,Scattered,,W,,,,,7377,2.98316133415289%,,,,,
3493,Virginia,VA,03,n/a,,,,,District Votes:,,,,,,247288,,,,,,
3494,Virginia,VA,04,H2VA04052,(I),J. Randy,Forbes,"Forbes, J. Randy",,R,Unopposed,,,,199075,59.5104642159984%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3495,Virginia,VA,04,H8VA04018,,Andrea R.,Miller,"Miller, Andrea R.",,D,Winner,,,,135041,40.3684671515391%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3496,Virginia,VA,04,n/a,,,Scattered,Scattered,,W,,,,,405,0.121068632462536%,,,,,
3497,Virginia,VA,04,n/a,,,,,District Votes:,,,,,,334521,,,,,,
3498,Virginia,VA,05,H8VA05106,,Tom S. P.,Perriello,"Perriello, Tom S. P.",,D,Winner,,,,158810,50.0857838499287%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3499,Virginia,VA,05,H6VA05068,(I),"Virgil H., Jr.",Goode,"Goode, Virgil H., Jr.",,R,Unopposed,,,,158083,49.8565012804501%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3500,Virginia,VA,05,n/a,,,Scattered,Scattered,,W,,,,,183,0.0577148696211634%,,,,,
3501,Virginia,VA,05,n/a,,,,,District Votes:,,,,,,317076,,,,,,
3502,Virginia,VA,06,H2VA06115,(I),"R. W. ""Bob""",Goodlatte,"Goodlatte, R. W. ""Bob""",,R,Unopposed,,,,192350,61.5732797254731%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3503,Virginia,VA,06,H8VA06047,,"S. ""Sam""",Rasoul,"Rasoul, S. ""Sam""",,D,Winner,,,,114367,36.61009244795%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3504,Virginia,VA,06,H8VA06062,,Janice Lee,Allen,"Allen, Janice Lee",,I,,,,,5413,1.73275884145561%,,,,,
3505,Virginia,VA,06,n/a,,,Scattered,Scattered,,W,,,,,262,0.0838689851212579%,,,,,
3506,Virginia,VA,06,n/a,,,,,District Votes:,,,,,,312392,,,,,,
3507,Virginia,VA,07,H0VA07042,(I),Eric I.,Cantor,"Cantor, Eric I.",,R,Unopposed,,,,233531,62.7203313127624%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3508,Virginia,VA,07,H8VA07045,,Anita,Hartke,"Hartke, Anita",,D,Unopposed,,,,138123,37.0962327139124%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3509,Virginia,VA,07,n/a,,,Scattered,Scattered,,W,,,,,683,0.18343597332524%,,,,,
3510,Virginia,VA,07,n/a,,,,,District Votes:,,,,,,372337,,,,,,
3511,Virginia,VA,08,H0VA08040,(I),"James P. ""Jim,"" Jr.",Moran,"Moran, James P. ""Jim,"" Jr.",,D,11792,86.9873118914134%,,,222986,67.9427295191608%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3512,Virginia,VA,08,H8VA08126,,Matthew T.,Famiglietti,"Famiglietti, Matthew T.",,D,1764,13.0126881085866%,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3513,Virginia,VA,08,n/a,,,,,Party Votes:,D,13556,,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3514,Virginia,VA,08,H6VA08211,,Mark W.,Ellmore,"Ellmore, Mark W.",,R,3286,56.0463926317585%,,,97425,29.6849148529694%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3515,Virginia,VA,08,H8VA08134,,Amit K.,Singh,"Singh, Amit K.",,R,2577,43.9536073682415%,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3516,Virginia,VA,08,n/a,,,,,Party Votes:,R,5863,,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3517,Virginia,VA,08,H8VA08142,,J. Ron,Fisher,"Fisher, J. Ron",,IGR,,,,,6829,2.08076246888302%,,,,,
3518,Virginia,VA,08,n/a,,,Scattered,Scattered,,W,,,,,957,0.291593158986828%,,,,,
3519,Virginia,VA,08,n/a,,,,,District Votes:,,19419,,,,328197,,,,,,
3520,Virginia,VA,09,H2VA09010,(I),Rick C.,Boucher,"Boucher, Rick C.",,D,Winner,,,,207306,97.0670037926675%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3521,Virginia,VA,09,n/a,,,Scattered,Scattered,,W,,,,,6264,2.93299620733249%,,,,,
3522,Virginia,VA,09,n/a,,,,,District Votes:,,,,,,213570,,,,,,
3523,Virginia,VA,10,H6VA10050,(I),Frank R.,Wolf,"Wolf, Frank R.",,R,16726,91.7397981570864%,,,223140,58.8015178665542%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3524,Virginia,VA,10,H8VA10064,,Vern P.,McKinley,"McKinley, Vern P.",,R,1506,8.26020184291356%,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3525,Virginia,VA,10,n/a,,,,,Party Votes:,R,18232,,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3526,Virginia,VA,10,H6VA10183,,Judy M.,Feder,"Feder, Judy M.",,D,5462,61.794320624505%,,,147357,38.8312954569411%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3527,Virginia,VA,10,H8VA10072,,Mike R.,Turner,"Turner, Mike R.",,D,3377,38.205679375495%,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3528,Virginia,VA,10,n/a,,,,,Party Votes:,D,8839,,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3529,Virginia,VA,10,H6VA10191,,Neeraj C.,Nigam,"Nigam, Neeraj C.",,I,,,,,8457,2.22857594603141%,,,,,
3530,Virginia,VA,10,n/a,,,Scattered,Scattered,,W,,,,,526,0.138610730473279%,,,,,
3531,Virginia,VA,10,n/a,,,,,District Votes:,,27071,,,,379480,,,,,,
3532,Virginia,VA,11,H8VA11062,,"Gerald E.  ""Gerry""",Connolly,"Connolly, Gerald E.  ""Gerry""",,D,14233,57.9165818921668%,,,196598,54.6878781388129%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3533,Virginia,VA,11,H8VA11039,,Leslie L.,Byrne,"Byrne, Leslie L.",,D,8196,33.3509664292981%,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3534,Virginia,VA,11,H8VA11013,,Douglas J.,Denneny,"Denneny, Douglas J.",,D,1508,6.13631739572737%,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3535,Virginia,VA,11,H8VA11054,,Lori P.,Alexander,"Alexander, Lori P.",,D,638,2.59613428280773%,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3536,Virginia,VA,11,n/a,,,,,Party Votes:,D,24575,,,,,,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3537,Virginia,VA,11,H8VA11021,,Keith S.,Fimian,"Fimian, Keith S.",,R,Unopposed,,,,154758,43.0492001190572%,,,,,"* The political parties may choose to nominate by convention rather than by primary election.  Democratic Party conventions were held on May 17, 2008, for U.S. House Districts 1, 4, 5, and 9, and on May 24, 2008, for U.S. House District 6.  Republican Party conventions were held on May 31, 2008 for U.S. Senate and on May 17, 2008 for U.S. House District 3.  Convention nominees are noted with an asterisk.  "
3538,Virginia,VA,11,H4VA11053,,Joseph P.,Oddo,"Oddo, Joseph P.",,IGR,n/a,,,,7271,2.02258192833757%,,,,,
3539,Virginia,VA,11,n/a,,,Scattered,Scattered,,W,,,,,864,0.240339813792279%,,,,,
3540,Virginia,VA,11,n/a,,,,,District Votes:,,24575,,,,359491,,,,,,
3541,Virginia,VA,H,n/a,,,,,Total House Votes:,,71065,,,,3495355,,,,,,
3542,Virginia,VA,S,S6VA00093,,Mark R.,Warner,"Warner, Mark R.",,D,Unopposed,,,,2369327,65.0325502141743%,,,,,
