#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,"COMBINED GE PARTY TOTALS (NY, SC)","COMBINED % (NY, SC)",Notes (See Endnotes Tab)
3280,Texas,TX,30,H6TX30104,,Fred A.,Wood,"Wood, Fred A.",,REP,704,19.415333701048%,,,,,,,,,
3281,Texas,TX,30,,,,,,Party Votes:,REP,3626,,1856,,,,,,,,
3282,Texas,TX,30,H8TX05052,,Ken,Ashby,"Ashby, Ken",,LBT,*,,,,2250,2.21788502484031%,,,,,22
3283,Texas,TX,30,,,,,,District Votes:,,21116,,1856,,101448,,,,,,
3284,Texas,TX,31,H2TX31044,(I),John R.,Carter,"Carter, John R.",,REP,23438,100%,,,90869,58.4806574721816%,,,,,
3285,Texas,TX,31,,,,,,Party Votes:,REP,23438,,,,,,,,,,
3286,Texas,TX,31,H6TX31011,,Mary Beth,Harrell,"Harrell, Mary Beth",,DEM,7023,100%,,,60293,38.8028291383227%,,,,,
3287,Texas,TX,31,,,,,,Party Votes:,DEM,7023,,,,,,,,,,
3288,Texas,TX,31,H6TX31029,,Matt,McAdoo,"McAdoo, Matt",,LBT,*,,,,4221,2.71651338949563%,,,,,22
3289,Texas,TX,31,,,,,,District Votes:,,30461,,,,155383,,,,,,
3290,Texas,TX,32,H2TX03126,(I),Pete,Sessions,"Sessions, Pete",,REP,13210,100%,,,71461,56.4231121498279%,,,,,
3291,Texas,TX,32,,,,,,Party Votes:,REP,13210,,,,,,,,,,
3292,Texas,TX,32,H6TX32019,,Will,Pryor,"Pryor, Will",,DEM,3622,100%,,,52269,41.2697786059439%,,,,,
3293,Texas,TX,32,,,,,,Party Votes:,DEM,3622,,,,,,,,,,
3294,Texas,TX,32,H6TX32035,,John B.,Hawley,"Hawley, John B.",,LBT,*,,,,2922,2.30710924422828%,,,,,22
3295,Texas,TX,32,,,,,,District Votes:,,16832,,,,126652,,,,,,
3296,Texas,TX,H,,,,,,House Votes:,,1034949,,5545,,3540954,,,,,,22
3297,Texas,TX,15,H6TX15055,(I),Rub‚n,Hinojosa,"Hinojosa, Rub‚n",,DEM,n/a,,n/a,,43236,61.7771871919071%,,,,,23
3298,Texas,TX,15,H4TX15076,,Paul B.,Haring,"Haring, Paul B.",,REP,n/a,,n/a,,16601,23.7201194507551%,,,,,23
3299,Texas,TX,15,H6TX15113,,Eddie,Zamora,"Zamora, Eddie",,REP,n/a,,n/a,,10150,14.5026933573378%,,,,,23
3300,Texas,TX,15,,,,,,District Votes:,,n/a,,n/a,,69987,,,,,,23
3301,Texas,TX,21,H6TX21012,(I),Lamar ,Smith,"Smith, Lamar ",,REP,n/a,,n/a,,122486,60.106388199154%,,,,,23
3302,Texas,TX,21 ,H2TX21052,,John ,Courage,"Courage, John ",,DEM,n/a,,n/a,,49957,24.5149228096692%,,,,,23
3303,Texas,TX,21,H6TX21186,,Gene,Kelly,"Kelly, Gene",,DEM,n/a,,n/a,,18355,9.00717433335623%,,,,,23
3304,Texas,TX,21,H6TX21194,,Tommy,Calvert,"Calvert, Tommy",,IND,n/a,,n/a,,5280,2.59100411223759%,,,,,23
3305,Texas,TX,21,H6TX21178,,James Arthur,Strohm,"Strohm, James Arthur",,LBT,n/a,,n/a,,4076,2.00017665937129%,,,,,23
3306,Texas,TX,21,H6TX21202,,James Lyle,Peterson,"Peterson, James Lyle",,IND,n/a,,n/a,,2189,1.07418712153183%,,,,,23
3307,Texas,TX,21,H6TX21160,,Mark J. ,Rossano,"Rossano, Mark J. ",,IND,n/a,,n/a,,1439,0.706146764679903%,,,,,23
3308,Texas,TX,21,,,,,,District Votes:,,n/a,,n/a,,203782,,,,,,23
3309,Texas,TX,23,H8TX28013,,Ciro D. ,Rodriguez,"Rodriguez, Ciro D. ",,DEM,n/a,,n/a,,24594,19.8660732316093%,38256,54.2846196415649%,,,23
3310,Texas,TX,23,H2TX23058,(I),Henry ,Bonilla,"Bonilla, Henry ",,REP,n/a,,n/a,,60175,48.6070162117626%,32217,45.7153803584352%,,,23
3311,Texas,TX,23,H6TX23125,,Albert,Uresti,"Uresti, Albert",,DEM,n/a,,n/a,,14552,11.7545375972342%,,,,,23
3312,Texas,TX,23,H6TX23141,,Lukin,Gilliland,"Gilliland, Lukin",,DEM,n/a,,n/a,,13728,11.0889425601176%,,,,,23
3313,Texas,TX,23,H6TX23174,,Craig T. ,Stephens,"Stephens, Craig T. ",,IND,n/a,,n/a,,3341,2.69872939199832%,,,,,23
3314,Texas,TX,23,H6TX23158,,"August G. ""Augie"" ",Beltran,"Beltran, August G. ""Augie"" ",,DEM,n/a,,n/a,,2647,2.13814328064039%,,,,,23
3315,Texas,TX,23,H6TX23109,,Rick ,Bolanos,"Bolanos, Rick ",,DEM,n/a,,n/a,,2564,2.07109912034831%,,,,,23
3316,Texas,TX,23,H6TX23166,,Adrian,DeLeon,"DeLeon, Adrian",,DEM,n/a,,n/a,,2198,1.77545860628923%,,,,,23
3317,Texas,TX,23,,,,,,District Votes:,,n/a,,n/a,,123799,,70473,,,,23
3318,Texas,TX,25,H4TX10028,(I),Lloyd,Doggett,"Doggett, Lloyd",,DEM,n/a,,n/a,,109911,67.2551155277071%,,,,,23
3319,Texas,TX,25,H6TX25146,,Grant,Rostig,"Rostig, Grant",,LBT,n/a,,n/a,,42975,26.2966271783826%,,,,,23
3320,Texas,TX,25,H6TX25153,,Barbara,Cunningham,"Cunningham, Barbara",,LBT,n/a,,n/a,,6942,4.24784609359702%,,,,,23
3321,Texas,TX,25,H6TX25161,,Brian,Parrett,"Parrett, Brian",,IND,n/a,,n/a,,3596,2.2004112003133%,,,,,23
3322,Texas,TX,25,,,,,,District Votes:,,n/a,,n/a,,163424,,,,,,23
3323,Texas,TX,28,H2TX23082,(I),Henry ,Cuellar,"Cuellar, Henry ",,DEM,n/a,,n/a,,52574,67.6149443765674%,,,,,23
3324,Texas,TX,28,H6TX28058,,Frank,Enriquez,"Enriquez, Frank",,DEM,n/a,,n/a,,15798,20.3176644588772%,,,,,23
3325,Texas,TX,28,H6TX28066,,Ron,Avery,"Avery, Ron",,CON,n/a,,n/a,,9383,12.0673911645553%,,,,,23
3326,Texas,TX,28,,,,,,District Votes:,,n/a,,n/a,,77755,,,,,,23
3327,Texas,TX,H,,,,,,TX Special House Votes:,,n/a,,n/a,,638747,,70473,,,,23
3328,TX,TX,22*,H6TX22184,,Shelley Sekula,Gibbs,"Gibbs, Shelley Sekula",,REP,n/a,,,,76924,62.0745307532157%,n/a,,,,25
3329,TX,TX,22*,H6TX22168,,M. Bob,Smither,"Smither, M. Bob",,LBT,n/a,,,,23425,18.9030196413873%,n/a,,,,25
3330,TX,TX,22*,H6TX22143,,Steve,Stockman,"Stockman, Steve",,REP,n/a,,,,13600,10.9746453414244%,n/a,,,,25
3331,TX,TX,22*,H4TX22049,,Don,Richardson,"Richardson, Don",,REP,n/a,,,,7405,5.97553299656235%,n/a,,,,25
3332,TX,TX,22*,H6TX22218,,Giannibicego Hoa,Tran,"Tran, Giannibicego Hoa",,REP,n/a,,,,2568,2.07227126741015%,n/a,,,,25
3333,TX,TX,22*,,,,,,District Votes:,,,,,,123922,,,,,,25
3334,Utah,UT,S,S6UT00063,(I),Orrin G.,Hatch,"Hatch, Orrin G.",,REP,*,,,,356238,62.360919524133%,,,,,26
3335,Utah,UT,S,S6UT00154,,Brian E.,Jenkins,"Jenkins, Brian E.",,REP,,,,,,,,,,,26
3336,Utah,UT,S,S6UT00162,,Ronald H.,Levine,"Levine, Ronald H.",,REP,,,,,,,,,,,26
3337,Utah,UT,S,S6UT00170,,Michael T.,Ridgway,"Ridgway, Michael T.",,REP,,,,,,,,,,,26
3338,Utah,UT,S,S6UT00139,,Pete,Ashdown,"Ashdown, Pete",,DEM,*,,,,177459,31.064924061535%,,,,,26
3339,Utah,UT,S,S6UT00188,,Scott N.,Bradley,"Bradley, Scott N.",,CON,*,,,,21526,3.76821437824288%,,,,,26
3340,Utah,UT,S,S6UT00212,,Roger I.,Price,"Price, Roger I.",,PCH,*,,,,9089,1.59106663959163%,,,,,26
3341,Utah,UT,S,S4UT00167,,Joseph,Labonte,"Labonte, Joseph",,PCH,,,,,,,,,,,26
3342,Utah,UT,S,S6UT00204,,Dave Starr,Seely,"Seely, Dave Starr",,LBT,*,,,,4428,0.775139518111096%,,,,,26
3343,Utah,UT,S,S6UT00196,,Julian,Hatch,"Hatch, Julian",,DGR,*,,,,2512,0.439735878386421%,,,,,26
3344,Utah,UT,S,,,,,,Senate Votes:,,,,,,571252,,,,,,26
3345,Utah,UT,01,H2UT01094,(I),Rob,Bishop,"Bishop, Rob",,REP,*,,,,112546,63.0601656263658%,,,,,26
3346,Utah,UT,01,H6UT01095,,Steven ,Olsen,"Olsen, Steven ",,DEM,*,,,,57922,32.454026917086%,,,,,26
3347,Utah,UT,01,H6UT01103,,Mark,Hudson,"Hudson, Mark",,CON,*,,,,5539,3.1035332877618%,,,,,26
3348,Utah,UT,01,H6UT01111,,Lynn,Badler,"Badler, Lynn",,LBT,*,,,,2467,1.38227416878649%,,,,,26
3349,Utah,UT,01,,,,,,District Votes:,,,,,,178474,,,,,,26
3350,Utah,UT,02,H0UT02096,(I),Jim,Matheson,"Matheson, Jim",,DEM,*,,,,133231,58.999282608118%,,,,,26
3351,Utah,UT,02,H6UT02333,,LaVar,Christensen,"Christensen, LaVar",,REP,*,,,,84234,37.3017208548477%,,,,,26
3352,Utah,UT,02,H6UT02341,,Kris,Lounsbury,"Lounsbury, Kris",,REP,,,,,,,,,,,26
3353,Utah,UT,02,H6UT02325,,Joe,Tucker,"Tucker, Joe",,REP,,,,,,,,,,,26
3354,Utah,UT,02,H6UT02358,,W. David,Perry,"Perry, W. David",,CON,*,,,,3395,1.50342311064663%,,,,,26
3355,Utah,UT,02,H6UT02366,,Bob,Brister,"Brister, Bob",,GPU,n/a,,,,3338,1.47818154442959%,,,,,26
3356,Utah,UT,02,H6UT02374,,Austin Sherwood,Lett,"Lett, Austin Sherwood",,LBT,*,,,,1620,0.717391881958037%,,,,,26
3357,Utah,UT,02,,,,,,District Votes:,,,,,,225818,,,,,,26
3358,Utah,UT,03,H6UT03042,(I),Chris ,Cannon,"Cannon, Chris ",,REP*,32881,55.7078476551911%,,,95455,57.712306073834%,,,,,26
3359,Utah,UT,03,H4UT02106,,Merrill,Cook,"Cook, Merrill",,REP,,,,,,,,,,,26
3360,Utah,UT,03,H6UT03109,,John D.,Jacob,"Jacob, John D.",,REP*,26143,44.2921523448089%,,,,,,,,,26
3361,Utah,UT,03,,,,,,Party Votes:,REP,59024,,,,,,,,,,26
3362,Utah,UT,03,H6UT03117,,Christian,Burridge,"Burridge, Christian",,DEM,*,,,,53330,32.2434370427696%,,,,,26
3363,Utah,UT,03,H6UT03141,,Jim,Noorlander,"Noorlander, Jim",,CON,*,,,,14533,8.78668424043822%,,,,,26
3364,Utah,UT,03,H6UT03158,,Philip Lear,Hallman,"Hallman, Philip Lear",,LBT,*,,,,2080,1.2575726429582%,,,,,26
3365,Utah,UT,03,,,,,,District Votes:,,59024,,,,165398,,,,,,26
3366,Utah,UT,H,,,,,,House Votes:,,59024,,,,569690,,,,,,26
3367,Vermont,VT,S,S4VT00033,,Bernard,Sanders,"Sanders, Bernard",,IND,,,,,171638,65.4060872116729%,,,,,
3368,Vermont,VT,S,S6VT00103,,Rich,Tarrant,"Tarrant, Rich",,REP,22008,61.8358573796746%,,,84924,32.3619859842466%,,,,,
3369,Vermont,VT,S,S6VT00111,,Greg,Parke,"Parke, Greg",,REP,10479,29.4428366721924%,,,,,,,,,
3370,Vermont,VT,S,S4VT00132,,Cris,Ericson,"Ericson, Cris",,REP/IND,1722,4.83830181787531%,,,1735,0.661156394925672%,,,,,
3371,Vermont,VT,S,,,,Scattered,Scattered,,W(REP),1382,3.88300413025765%,,,,,,,,,
3372,Vermont,VT,S,,,,,,Party Votes:,REP,35591,,,,,,,,,,
3373,Vermont,VT,S,S6VT00152,,Pete,Diamondstone,"Diamondstone, Pete",,LU,160,94.6745562130178%,,,801,0.305237044573754%,,,,,
3374,Vermont,VT,S,,,,Scattered,Scattered,,W(LU),9,5.32544378698225%,,,,,,,,,
3375,Vermont,VT,S,,,,,,Party Votes:,LU,169,,,,,,,,,,
3376,Vermont,VT,S,S4VT00108,,Craig,Hill,"Hill, Craig",,VGR,,,,,1536,0.585323471242555%,,,,,
3377,Vermont,VT,S,S4VT00124,,Peter ,Moss,"Moss, Peter",,ABC,,,,,1518,0.578464211813931%,,,,,
3378,Vermont,VT,S,,,,Scattered,Scattered,,W,,,,,267,0.101745681524585%,,,,,
3379,Vermont,VT,S,S4VT00033,,Bernard,Sanders,"Sanders, Bernard",,DEM,35954,94.1549258890693%,,,,,,,,,
3380,Vermont,VT,S,S6VT00145,,Louis W.,Thabault,"Thabault, Louis W.",,DEM,585,1.53197506939716%,,,,,,,,,
3381,Vermont,VT,S,S4VT00108,,Craig,Hill,"Hill, Craig",,DEM,504,1.31985544440371%,,,,,,,,,
3382,Vermont,VT,S,S6VT00137,,Larry,Drown,"Drown, Larry",,DEM,403,1.05536060336249%,,,,,,,,,
3383,Vermont,VT,S,S4VT00124,,Peter D.,Moss,"Moss, Peter D.",,DEM,385,1.0082229089195%,,,,,,,,,
3384,Vermont,VT,S,,,,Scattered,Scattered,,W(DEM),355,0.92966008484785%,,,,,,,,,
3385,Vermont,VT,S,,,,,,Party Votes:,DEM,38186,,,,,,,,,,
3386,Vermont,VT,S,,,,Scattered,Scattered,,W(PRO),172,100%,,,,,,,,,
3387,Vermont,VT,S,,,,,,Party Votes:,PRO,172,,,,,,,,,,
3388,Vermont,VT,S,,,,,,Senate Votes:,,74118,,,,262419,,,,,,
3389,Vermont,VT,00,H6VT00160,,Peter,Welch,"Welch, Peter",,DEM,34706,97.1096001566916%,,,139815,53.2170398057292%,,,,,
3390,Vermont,VT,00,,,,Scattered,Scattered,,W(DEM),1033,2.89039984330843%,,,,,,,,,
3391,Vermont,VT,00,,,,,,Party Votes:,DEM,35739,,,,,,,,,,
3392,Vermont,VT,00,H6VT00178,,Martha,Rainville,"Rainville, Martha",,REP,26199,71.3053181644984%,,,117023,44.5418420712073%,,,,,
3393,Vermont,VT,00,H6VT00194,,Mark,Shepard,"Shepard, Mark",,REP,10285,27.992488160688%,,,,,,,,,
3394,Vermont,VT,00,,,,Scattered,Scattered,,W(REP),258,0.702193674813565%,,,,,,,,,
3395,Vermont,VT,00,,,,,,Party Votes:,REP,36742,,,,,,,,,,
3396,Vermont,VT,00,H2VT00094,,Jane,Newton,"Newton, Jane",,LU,84,91.304347826087%,,,721,0.274430395164544%,,,,,
3397,Vermont,VT,00,,,,Scattered,Scattered,,W(LU),8,8.69565217391304%,,,,,,,,,
3398,Vermont,VT,00,,,,,,Party Votes:,LU,92,,,,,,,,,,
3399,Vermont,VT,00,,,,Scattered,Scattered,,W(PRO),142,100%,,,,,,,,,
3400,Vermont,VT,00,,,,,,Party Votes:,PRO,142,,,,,,,,,,
3401,Vermont,VT,00,H6VT00202,,Dennis,Morrisseau,"Morrisseau, Dennis",,IBN,,,,,1390,0.529068306905293%,,,,,
3402,Vermont,VT,00,H6VT00228,,Jerry,Trudell,"Trudell, Jerry",,IND,,,,,1013,0.385572802082778%,,,,,
3403,Vermont,VT,00,H6VT00236,,Bruce R. ,Marshall,"Marshall, Bruce R.",,VGR,,,,,994,0.378340933139469%,,,,,
3404,Vermont,VT,00,H6VT00210,,Keith,Stern,"Stern, Keith",,IND,,,,,963,0.366541568021437%,,,,,
3405,Vermont,VT,00,H6VT00244,,Chris,Karr,"Karr, Chris",,WTP,,,,,599,0.227994184054871%,,,,,
3406,Vermont,VT,00,,,,Scattered,Scattered,,W,,,,,208,0.0791699336951805%,,,,,
3407,Vermont,VT,00,,,,,,District Votes:,,72715,,,,262726,,,,,,
3408,Vermont,VT,00,,,,,,House Votes:,,72715,,,,262726,,,,,,
3409,Virginia,VA,S,S6VA00127,,"James H. ""Jim,"" Jr.",Webb,"Webb, James H. ""Jim,"" Jr.",,DEM,83298,53.4701894931443%,,,1175606,49.5943166789358%,,,,,27
3410,Virginia,VA,S,S6VA00119,,Harris N.,Miller,"Miller, Harris N.",,DEM,72486,46.5298105068557%,,,,,,,,,27
3411,Virginia,VA,S,,,,,,Party Votes:,DEM,155784,,,,,,,,,,27
3412,Virginia,VA,S,S8VA00214,(I),George F.,Allen,"Allen, George F.",,REP,Unopposed,,,,1166277,49.2007618822626%,,,,,27
3413,Virginia,VA,S,S6VA00135,,Glenda Gail,Parker,"Parker, Glenda Gail",,IGR,,,,,26102,1.1011434561865%,,,,,
3414,Virginia,VA,S,,,,Scattered,Scattered,,W,,,,,2460,0.103777982615079%,,,,,
3415,Virginia,VA,S,,,,,,Senate Votes:,,155784,,,,2370445,,,,,,27
3416,Virginia,VA,01,H0VA01052,(I),Jo Ann S.,Davis,"Davis, Jo Ann S.",,REP,Unopposed,,,,143889,62.9617474861509%,,,,,27
3417,Virginia,VA,01,H6VA01141,,Shawn,O'Donnell,"O'Donnell, Shawn",,DEM,*,,,,81083,35.4796222881497%,,,,,27
3418,Virginia,VA,01,H6VA01158,,Lorenzo,Grant,"Grant, Lorenzo",,DEM,,,,,,,,,,,27
3419,Virginia,VA,01,H6VA01166,,"Marvin F., III",Pixton,"Pixton, Marvin F., III",,IND,,,,,3236,1.41598186703073%,,,,,
3420,Virginia,VA,01,,,,Scattered,Scattered,,W,,,,,326,0.142648358668732%,,,,,
3421,Virginia,VA,01,,,,,,District Votes:,,,,,,228534,,,,,,27
3422,Virginia,VA,02,H4VA02037,(I),Thelma D.,Drake,"Drake, Thelma D.",,REP,Unopposed,,,,88777,51.2690648479144%,,,,,27
3423,Virginia,VA,02,H6VA02099,,Philip J.,Kellam,"Kellam, Philip J.",,DEM,Unopposed,,,,83901,48.4531557701303%,,,,,27
3424,Virginia,VA,02,,,,Scattered,Scattered,,W,,,,,481,0.277779381955313%,,,,,
3425,Virginia,VA,02,,,,,,District Votes:,,,,,,173159,,,,,,27
3426,Virginia,VA,03,H6VA01117,(I),Bobby,Scott,"Scott, Bobby",,DEM,*,,,,133546,96.0804063484755%,,,,,27
3427,Virginia,VA,03,,,,Scattered,Scattered,,W,,,,,5448,3.91959365152453%,,,,,
3428,Virginia,VA,03,,,,,,District Votes:,,,,,,138994,,,,,,27
3429,Virginia,VA,04,H2VA04052,(I),J. Randy,Forbes,"Forbes, J. Randy",,REP,Unopposed,,,,150967,76.1152566300292%,,,,,27
3430,Virginia,VA,04,H6VA04053,,"Albert P., Jr.",Burckard,"Burckard, Albert P., Jr.",,IGR,,,,,46487,23.4380356962791%,,,,,
3431,Virginia,VA,04,,,,Scattered,Scattered,,W,,,,,886,0.446707673691641%,,,,,
3432,Virginia,VA,04,,,,,,District Votes:,,,,,,198340,,,,,,27
3433,Virginia,VA,05,H6VA05068,(I),"Virgil H., Jr.",Goode,"Goode, Virgil H., Jr.",,REP,Unopposed,,,,125370,59.1147638380038%,,,,,27
3434,Virginia,VA,05,H4VA05022,,Al,Weed,"Weed, Al",,DEM,*,,,,84682,39.9294602483037%,,,,,27
3435,Virginia,VA,05,H6VA05092,,Bern,Ewert,"Ewert, Bern",,DEM,,,,,,,,,,,27
3436,Virginia,VA,05,H4VA11053,,Joseph P.,Oddo,"Oddo, Joseph P.",,IGR,,,,,1928,0.909095195658222%,,,,,
3437,Virginia,VA,05,,,,Scattered,Scattered,,W,,,,,99,0.0466807180343174%,,,,,
3438,Virginia,VA,05,,,,,,District Votes:,,,,,,212079,,,,,,27
3439,Virginia,VA,06,H2VA06115,(I),"R. W. ""Bob""",Goodlatte,"Goodlatte, R. W. ""Bob""",,REP,Unopposed,,,,153187,75.0935071938038%,,,,,27
3440,Virginia,VA,06,H6VA06124,,Barbara Jean,Pryor,"Pryor, Barbara Jean",,IND,,,,,25129,12.3184391774308%,,,,,
3441,Virginia,VA,06,H6VA06116,,Andre D.,Peery,"Peery, Andre D.",,IND,,,,,24731,12.1233363562832%,,,,,
3442,Virginia,VA,06,,,,Scattered,Scattered,,W,,,,,948,0.464717272482169%,,,,,
3443,Virginia,VA,06,,,,,,District Votes:,,,,,,203995,,,,,,27
3444,Virginia,VA,07,H0VA07042,(I),Eric I.,Cantor,"Cantor, Eric I.",,REP,Unopposed,,,,163706,63.8486409747384%,,,,,27
3445,Virginia,VA,07,H6VA07106,,Jim,Nachman,"Nachman, Jim",,DEM,*,,,,88206,34.4021185895311%,,,,,"27, 28"
3446,Virginia,VA,07,H4VA07119,,W. Brad,Blanton,"Blanton, W. Brad",,IND,,,,,4213,1.64315495111097%,,,,,
3447,Virginia,VA,07,,,,Scattered,Scattered,,W,,,,,272,0.106085484619555%,,,,,
3448,Virginia,VA,07,,,,,,District Votes:,,,,,,256397,,,,,,27
3449,Virginia,VA,08,H0VA08040,(I),"James P., Jr.",Moran,"Moran, James P., Jr.",,DEM,Unopposed,,,,144700,66.4038658339031%,,,,,27
3450,Virginia,VA,08,H6VA08203,,Tom M.,O'Donoghue,"O'Donoghue, Tom M.",,REP,3064,69.4942163755954%,,,66639,30.5811141347994%,,,,,27
3451,Virginia,VA,08,H6VA08211,,Mark W.,Ellmore,"Ellmore, Mark W.",,REP,1345,30.5057836244046%,,,,,,,,,27
3452,Virginia,VA,08,,,,,,Party Votes:,REP,4409,,,,,,,,,,27
3453,Virginia,VA,08,H4VA08174,,"James T. ""Jim""",Hurysz,"Hurysz, James T. ""Jim""",,IND,,,,,6094,2.79658022385491%,,,,,
3454,Virginia,VA,08,,,,Scattered,Scattered,,W,,,,,476,0.218439807442556%,,,,,
3455,Virginia,VA,08,,,,,,District Votes:,,4409,,,,217909,,,,,,27
3456,Virginia,VA,09,H2VA09010,(I),Rick,Boucher,"Boucher, Rick",,DEM,*,,,,129705,67.7611472455137%,,,,,27
3457,Virginia,VA,09,H6VA09052,,Bill,Carrico,"Carrico, Bill",,REP,*,,,,61574,32.1678029412533%,,,,,27
3458,Virginia,VA,09,,,,Scattered,Scattered,,W,,,,,136,0.0710498132330277%,,,,,
3459,Virginia,VA,09,,,,,,District Votes:,,,,,,191415,,,,,,27
3460,Virginia,VA,10,H6VA10050,(I),Frank R.,Wolf,"Wolf, Frank R.",,REP,Unopposed,,,,138213,57.3179228147005%,,,,,27
3461,Virginia,VA,10,H6VA10183,,Judy M.,Feder,"Feder, Judy M.",,DEM,Unopposed,,,,98769,40.9602129936052%,,,,,27
3462,Virginia,VA,10,H6VA10175,,"Wilbur N., III",Wood,"Wood, Wilbur N., III",,LBT,,,,,2107,0.873788018280292%,,,,,
3463,Virginia,VA,10,H6VA10191,,Neeraj C.,Nigam,"Nigam, Neeraj C.",,IND,,,,,1851,0.767622981412824%,,,,,
3464,Virginia,VA,10,,,,Scattered,Scattered,,W,,,,,194,0.080453192001128%,,,,,
3465,Virginia,VA,10,,,,,,District Votes:,,,,,,241134,,,,,,27
3466,Virginia,VA,11,H4VA11020,(I),"Thomas M., III",Davis,"Davis, Thomas M., III",,REP,Unopposed,,,,130468,55.452227133628%,,,,,27
3467,Virginia,VA,11,H6VA11033,,Andrew L.,Hurst,"Hurst, Andrew L.",,DEM,10831,55.1223980864166%,,,102511,43.5697891873512%,,,,,27
3468,Virginia,VA,11,H4VA00023,,Ken,Longmyer,"Longmyer, Ken",,DEM,8818,44.8776019135834%,,,,,,,,,27
3469,Virginia,VA,11,,,,,,Party Votes:,DEM,19649,,,,,,,,,,27
3470,Virginia,VA,11,H6VA11041,,Ferdinando C.,Greco,"Greco, Ferdinando C.",,IGR,,,,,2042,0.867902074124447%,,,,,
3471,Virginia,VA,11,,,,Scattered,Scattered,,W,,,,,259,0.110081604896294%,,,,,
3472,Virginia,VA,11,,,,,,District Votes:,,19649,,,,235280,,,,,,27
3473,Virginia,VA,H,,,,,,House Votes:,,24058,,,,2297236,,,,,,27
3474,Virgin Islands,VI,00,H4VI00054,(I),Donna M.,Christensen,"Christensen, Donna M.",,DEM,Unopposed,,,,19593,63.6033111507872%,,,,,29
3475,Virgin Islands,VI,00,H4VI00120,,Warren B.,Mosler,"Mosler, Warren B.",,IND,,,,,11201,36.3609803603311%,,,,,29
3476,Virgin Islands,VI,00,H4VI00104,,"Basil, Jr.",Ottley,"Ottley, Basil, Jr.",,W,,,,,3,0.00973867878591138%,,,,,29
3477,Virgin Islands,VI,00,H4VI00054,,Donna M.,Christensen,"Christensen, Donna M.",,W,,,,,1,0.00324622626197046%,,,,,29
3478,Virgin Islands,VI,00,,,Mr. David,Covack,"Covack, Mr. David",,W,,,,,1,0.00324622626197046%,,,,,29
3479,Virgin Islands,VI,00,,,Carmen,Felix,"Felix, Carmen",,W,,,,,1,0.00324622626197046%,,,,,29
3480,Virgin Islands,VI,00,,,John,Jones,"Jones, John",,W,,,,,1,0.00324622626197046%,,,,,29
3481,Virgin Islands,VI,00,,,Mickey M.,Mouse,"Mouse, Mickey M.",,W,,,,,1,0.00324622626197046%,,,,,29
3482,Virgin Islands,VI,00,,,,Neither,Neither,,W,,,,,1,0.00324622626197046%,,,,,29
3483,Virgin Islands,VI,00,,,Holland,Redfield,"Redfield, Holland",,W,,,,,1,0.00324622626197046%,,,,,29
3484,Virgin Islands,VI,00,,,Coreen D.,Rhymer,"Rhymer, Coreen D.",,W,,,,,1,0.00324622626197046%,,,,,29
3485,Virgin Islands,VI,00,,,,,,District Votes:,,,,,,30805,,,,,,29
3486,Virgin Islands,VI,00,,,,,,House Votes:,,,,,,30805,,,,,,29
3487,Washington,WA,S,S8WA00194,(I),Maria ,Cantwell,"Cantwell, Maria ",,DEM,568935,90.7612371739241%,,,1184659,56.8526980891035%,,,,,
3488,Washington,WA,S,S6WA00263,,Hong,Tran,"Tran, Hong",,DEM,33097,5.27990836694063%,,,,,,,,,
3489,Washington,WA,S,S4WA00425,,Mike the,Mover,"Mover, Mike the",,DEM,11213,1.78879090305784%,,,,,,,,,
3490,Washington,WA,S,S6WA00297,,Michael Goodspaceguy,Nelson,"Nelson, Michael Goodspaceguy",,DEM,9389,1.49781127163204%,,,,,,,,,
3491,Washington,WA,S,S4WA00474,,Mohammad H.,Said,"Said, Mohammad H.",,DEM,4214,0.672252284445352%,,,,,,,,,
3492,Washington,WA,S,,,,,,Party Votes:,DEM,626848,,,,,,,,,,
3493,Washington,WA,S,S6WA00248,,Mike,McGavick,"McGavick, Mike",,REP,395614,85.8872823585602%,,,832106,39.9334080069721%,,,,,
3494,Washington,WA,S,S4WA00482,,Brad,Klippert,"Klippert, Brad",,REP,32073,6.96300638270158%,,,,,,,,,
3495,Washington,WA,S,S6WA00115,,Warren E. ,Hanson,"Hanson, Warren E. ",,REP,17756,3.85480439407755%,,,,,,,,,
3496,Washington,WA,S,S6WA00305,,B. Barry,Massoudi,"Massoudi, B. Barry",,REP,6370,1.38291867482958%,,,,,,,,,
3497,Washington,WA,S,S6WA00313,,Gordon Allen ,Pross,"Pross, Gordon Allen ",,REP,5165,1.12131474968521%,,,,,,,,,
3498,Washington,WA,S,S4WA00466,,William Edward,Chovil,"Chovil, William Edward",,REP,3642,0.79067344014589%,,,,,,,,,
3499,Washington,WA,S,,,,,,Party Votes:,REP,460620,,,,,,,,,,
3500,Washington,WA,S,S6WA00271,,Bruce,Guthrie,"Guthrie, Bruce",,LBT,,,,,29331,1.40761728704336%,,,,,
3501,Washington,WA,S,S6WA00255,,Aaron,Dixon,"Dixon, Aaron",,GRE,,,,,21254,1.01999583440113%,,,,,
